번호,사업장명,영업상태명,소재지전체주소,좌표정보(x),좌표정보(y),위생업태명
1626157,김밥한끼,영업/정상,경기도 성남시 수정구 태평동 3418-1 1층 일부호,212146.714710267,437880.944234833,분식
1626181,성남야시장 중앙시장점,영업/정상,경기도 성남시 수정구 태평동 3669번지 지하1층,211815.097588036,437758.61171131,정종/대포집/소주방
1626238,철뚝집(태평오거리점),영업/정상,경기도 성남시 수정구 태평동 3180-1번지 1층,211840.319767778,438199.737249649,식육(숯불구이)
1626698,돈라이브포장마차,영업/정상,경기도 성남시 수정구 태평동 3773-3 지층,211847.369747922,438096.883442661,정종/대포집/소주방
1626711,커피하우스 미르,영업/정상,경기도 성남시 수정구 태평동 3627번지 1층,211716.463456289,437832.647526168,기타
1626713,술짠,영업/정상,경기도 성남시 수정구 태평동 5605번지 1층,211421.358401389,438060.381138289,정종/대포집/소주방
1626839,착한손샤브칼국수,영업/정상,경기도 성남시 수정구 태평동 3661 1층,211868.202951462,437797.032768086,한식
1627100,꿀마니 닭강정,영업/정상,경기도 성남시 수정구 태평동 2439번지 1층,212328.795236029,438430.272214036,기타
1627286,청춘닭꼬치 태평딜리버리점,영업/정상,경기도 성남시 수정구 태평동 3661 1층,211868.202951462,437797.032768086,호프/통닭
1627396,왕가네 가마솥 감자탕 순대국,영업/정상,경기도 성남시 수정구 태평동 5399 1층 일부,211311.246381295,438055.742162773,한식
1627397,뜻밖의 고기(태평점),영업/정상,경기도 성남시 수정구 태평동 7288-15번지 1층,212318.433502036,437947.974606913,기타
1627401,7번가치킨 & 짠앤짠스 태평역점,영업/정상,경기도 성남시 수정구 태평동 6455번지 동인트루빌 204호,211374.913652494,437597.948795775,기타
1627402,수정식당,영업/정상,경기도 성남시 수정구 태평동 4919번지 지층,211744.415859051,438377.767612112,한식
1627584,전설의 치킨,영업/정상,경기도 성남시 수정구 태평동 3751-12번지 1층,211657.029653736,438151.459607369,호프/통닭
1627885,푸드스토리,영업/정상,경기도 성남시 수정구 태평동 3632 지하1층,211738.736119737,437787.033813473,한식
1627958,꼬꼬가남긴거,영업/정상,경기도 성남시 수정구 태평동 4301-8 지하1층 102호,211478.129885851,438114.975752341,한식
1627995,시골맛집,영업/정상,경기도 성남시 수정구 태평동 2779번지 1층(일부),212086.870698193,438472.500475636,한식
1627998,참미루축산물정육식당,영업/정상,경기도 성남시 수정구 태평동 3531 1층,211895.314322973,437886.485697198,식육(숯불구이)
1628181,가자 명태촌,영업/정상,경기도 성남시 수정구 태평동 3407번지 2층,212184.258625581,437928.546950388,한식
1628457,카페205(CAFE205),영업/정상,경기도 성남시 수정구 태평동 3307-150 1층 일부,212137.594281227,438134.717180129,까페
1628621,육연차,영업/정상,경기도 성남시 수정구 태평동 5113-9번지 지하4층 B411호,211178.584765467,438529.407295378,호프/통닭
1628751,서리꽃,영업/정상,경기도 성남시 수정구 태평동 5613번지 1층,211481.590946211,437899.063666096,기타
1628757,소망분식,영업/정상,경기도 성남시 수정구 태평동 2524번지 1층,212246.485509916,438531.123921634,분식
1628772,호세야오리바베큐 성남점,영업/정상,경기도 성남시 수정구 태평동 3173-1 1층 일부,211817.742016009,438281.123357799,한식
1628910,월드호프,영업/정상,경기도 성남시 수정구 태평동 7287-21번지 1층,212285.612672144,438188.14927302,호프/통닭
1628999,자야네 포차,영업/정상,경기도 성남시 수정구 태평동 3802번지 1층,211783.55819968,438274.17098226,정종/대포집/소주방
1629111,쉼터,영업/정상,경기도 성남시 수정구 태평동 4130-4번지 1층,211572.607188347,438151.339422077,호프/통닭
1629126,하나시,영업/정상,경기도 성남시 수정구 태평동 5104 1층 102호,211258.105969116,438416.451503553,일식
1629206,쩡이네,영업/정상,"경기도 성남시 수정구 태평동 5113-3번지 지하1층 101,102호",211208.711472606,438459.415395102,호프/통닭
1629665,준호네 부대찌개(가천대역점),영업/정상,경기도 성남시 수정구 태평동 5113-7번지 일성오피스원 1층 111호,211180.848649639,438479.377952056,한식
1629763,1988 옛날통닭 직영점,영업/정상,경기도 성남시 수정구 태평동 3537번지 1층,211858.23985712,437899.298995734,호프/통닭
1629777,본가참숯불갈비,영업/정상,경기도 성남시 수정구 태평동 7287-2 (1층),212268.691573495,438234.459815115,한식
1630209,아우네왕돌오겹살,영업/정상,경기도 성남시 수정구 태평동 6985-1,211098.35663953,437515.80338147,식육(숯불구이)
1630730,전식당,영업/정상,"경기도 성남시 수정구 태평동 3314-1번지 덕산,1층 104호",212086.645948439,438089.938928965,한식
1630731,남해아구찜,영업/정상,경기도 성남시 수정구 태평동 6107 1층,211208.827557288,437980.909601195,한식
1630985,라쿵푸 가천대 본점,영업/정상,경기도 성남시 수정구 태평동 5110번지 3층,211207.299846504,438411.585572817,중국식
1631345,벌교식당,영업/정상,경기도 성남시 수정구 태평동 3661번지,211868.202951462,437797.032768086,한식
1631347,황씨네 대구탕,영업/정상,경기도 성남시 수정구 태평동 6796번지,211141.516320284,437944.645155674,김밥(도시락)
1631616,고미다미,영업/정상,경기도 성남시 수정구 태평동 3541번지 1층,211906.287541332,437931.616371725,호프/통닭
1631734,원조은혜식당,영업/정상,경기도 성남시 수정구 태평동 3172번지 1층 일부호,211803.342031145,438291.082436142,한식
1631742,디디치킨 태평점,영업/정상,경기도 성남시 수정구 태평동 6814-7번지 지층,211083.80280744,437688.539455138,호프/통닭
1631944,뉴욕치킨 태평점,영업/정상,"경기도 성남시 수정구 태평동 3117번지 1층, 외1필지",211843.005297076,438322.794536485,통닭(치킨)
1632188,참맛 가정식뷔페 포차,영업/정상,경기도 성남시 수정구 태평동 3387 2층,212153.92338065,437984.07910117,한식
1632260,창신동 매운 족발,영업/정상,경기도 성남시 수정구 태평동 3491-1번지 1층,211980.567904124,437836.466074929,한식
1632346,서오릉,영업/정상,경기도 성남시 수정구 태평동 3307-70 1층,212128.324407088,438327.249942268,식육(숯불구이)
1632430,싸움의고수(가천대점),영업/정상,경기도 성남시 수정구 태평동 5113-7 일성오퍼스원 1층 109호,211180.848649639,438479.377952056,한식
1632553,킹콩부대찌개 성남태평점,영업/정상,경기도 성남시 수정구 태평동 3598번지 1층호,211806.394556731,437835.165162262,한식
1632690,바다해물짬뽕,영업/정상,경기도 성남시 수정구 태평동 3564번지 1층,211821.886065084,437992.192957213,중국식
1633222,목포신안집,영업/정상,경기도 성남시 수정구 태평동 6434번지 1층,211528.003744907,437703.714039996,한식
1633451,디왈리,영업/정상,경기도 성남시 수정구 태평동 5113-9번지 2층 206호,211178.584765467,438529.407295378,호프/통닭
1633558,원조숯불대박갈비,영업/정상,경기도 성남시 수정구 태평동 3693-25 (2층),211697.389150022,437801.865355588,식육(숯불구이)
1633562,태평식당,영업/정상,"경기도 성남시 수정구 태평동 3419-1 정맥프린스텔 지하1층 108호,109호",212140.376285656,437896.136299618,한식
1633812,사이공본가,영업/정상,경기도 성남시 수정구 태평동 7288-13번지 1층 일부,212287.099518343,437939.489370754,"외국음식전문점(인도,태국등)"
1633836,배밭갈비,영업/정상,"경기도 성남시 수정구 태평동 3407번지 재경빌딩, 1층",212184.258625581,437928.546950388,식육(숯불구이)
1633847,스프링야드,영업/정상,경기도 성남시 수정구 태평동 7330 태평아파트 상가4동 1층 103호,212520.171164828,438140.465838042,기타
1633981,당진 아구찜,영업/정상,경기도 성남시 수정구 태평동 7338-4 1층,212557.068456724,438050.802875874,한식
1633997,용궁반점,영업/정상,경기도 성남시 수정구 태평동 7116-24번지,211084.793961735,438121.669963129,중국식
1634308,장흥식당,영업/정상,경기도 성남시 수정구 태평동 3740-34번지 1층,211525.375908131,437906.426270489,한식
1634551,싸고 가장맛있는 집밥,영업/정상,경기도 성남시 수정구 태평동 7346 가천대역 두산위브 상가동 지1층 109호,211768.488591783,438666.06572396,한식
1634586,올레길 제 뒷고기,영업/정상,경기도 성남시 수정구 태평동 3524-3번지 1층,211901.75691539,437870.844327104,식육(숯불구이)
1634666,속초명가,영업/정상,경기도 성남시 수정구 태평동 2824-1 1층,212108.426904057,438352.495250632,한식
1634756,후라이드 참 잘하는 집-성남2호점,영업/정상,경기도 성남시 수정구 태평동 3316 1층 일부(104)호,212053.192554935,438077.713844411,호프/통닭
1634845,서문일식,영업/정상,경기도 성남시 수정구 태평동 3363 2층,212155.614943157,438024.010927162,일식
1634886,통큰포차 G20,영업/정상,경기도 성남시 수정구 태평동 5641 외1필지 1층,211397.482197639,438060.136444303,한식
1635165,홍구등갈비,영업/정상,경기도 성남시 수정구 태평동 3745-7번지,211649.406702406,437951.946595693,한식
1635216,종로분식 태평점,영업/정상,경기도 성남시 수정구 태평동 2351번지 1층,212332.751598944,438571.134227275,분식
1653725,해장앤국밥,영업/정상,경기도 성남시 수정구 태평동 6421 1층,211557.668436656,437696.781024637,한식
1653727,탕훠라마라탕,영업/정상,경기도 성남시 수정구 태평동 3520 101호,211925.926800466,437851.689262229,중국식
1657046,여수동순대국,영업/정상,경기도 성남시 수정구 태평동 6419-1 1층 일부,211545.610175294,437716.859280206,한식
1657217,신푸드,영업/정상,경기도 성남시 수정구 태평동 7313-12 1층 일부(우측),212292.084510738,438224.667981209,호프/통닭
1657890,달롱도르 요거트아이스크림,영업/정상,경기도 성남시 수정구 태평동 2047 1층 일부,212541.662625273,438513.824904429,기타
1658765,왕해물찜,영업/정상,경기도 성남시 수정구 태평동 3417 영성빌딩 1층 일부,212161.389093789,437886.433404917,한식
1658851,코리엔탈 깻잎두마리 치킨 태평점,영업/정상,경기도 성남시 수정구 태평동 3307-16 1층 일부호,212233.345963111,438330.544575672,호프/통닭
1659678,꼬꾸 성남점,영업/정상,경기도 성남시 수정구 태평동 3860 1층,211727.036955765,438234.460754869,호프/통닭
1660439,제니로제떡볶이&파스타치요 성남태평점,영업/정상,경기도 성남시 수정구 태평동 3745-7 1층 일부,211649.406702406,437951.946595693,분식
1664961,정호펍(PUB),영업/정상,경기도 성남시 수정구 태평동 2991-2 통보아파트2차 상가동 108호,211953.215503195,438310.218753224,정종/대포집/소주방
1669103,에이치앤에이치,영업/정상,경기도 성남시 수정구 태평동 1109 1층,211996.33214713,438506.052001062,경양식
1669448,진아식당,영업/정상,경기도 성남시 수정구 태평동 3681 중앙공설시장 232호,211621.339542445,437703.284225483,한식
1669619,까사142,영업/정상,경기도 성남시 수정구 태평동 676 1층,211737.794719275,438466.856131724,경양식
1670384,비밀앤,영업/정상,경기도 성남시 수정구 태평동 5113-9 경원프라자 209호,211178.584765467,438529.407295378,경양식
1671355,우도막국수 앤 갈비,영업/정상,경기도 성남시 수정구 태평동 887 1층 일부,211864.361166139,438424.867970946,한식
1673675,만라,영업/정상,경기도 성남시 수정구 태평동 3738 1층 일부,211526.682649019,437885.990910095,한식
1680212,불닭발땡초동대문엽기떡볶이 성남태평점,영업/정상,경기도 성남시 수정구 태평동 5947 2층,211265.013972616,438005.524113897,분식
1681768,씨엑스푸드,영업/정상,경기도 성남시 수정구 태평동 887 1층(일부),211864.361166139,438424.867970946,한식
1685662,일층카페,영업/정상,경기도 성남시 수정구 태평동 6520-1 1층(일부)102호,211256.06604149,437616.245037124,경양식
1705556,황금왕족발,영업/정상,경기도 성남시 수정구 태평동 3794-3 1층,211826.790392649,438153.050567628,기타
1705596,자미원,영업/정상,경기도 성남시 수정구 태평동 3424-1번지 1층,212125.724700473,437890.699559337,한식
1705659,김미숙남부아구찜 성남점,영업/정상,경기도 성남시 수정구 태평동 7337 크란츠힐apt상가 1층,212549.832278522,438094.39904284,한식
1705669,본죽&비빔밥 성남중앙시장점,영업/정상,경기도 성남시 수정구 태평동 3659 1층 105호,211845.269218287,437775.729346423,한식
1705739,도깨비부추소곱창,영업/정상,경기도 성남시 수정구 태평동 6419-1 1층,211545.610175294,437716.859280206,식육(숯불구이)
1705807,상록수,영업/정상,경기도 성남시 수정구 태평동 6830-1번지 지하 1,211181.631774886,437660.800436297,정종/대포집/소주방
1705953,대박포차,영업/정상,경기도 성남시 수정구 태평동 2385번지,212319.346004426,438551.319160455,한식
1706417,분식나라,영업/정상,경기도 성남시 수정구 태평동 2359 2층,212352.256496501,438519.56727032,분식
1706418,꼬치랜드,영업/정상,경기도 성남시 수정구 태평동 2381번지 1층,212335.889314847,438520.644734682,기타
1706435,멕시카나 태평사랑점,영업/정상,경기도 성남시 수정구 태평동 3618-1 1층,211681.125437347,437928.599939142,호프/통닭
1706726,Pbar M.Y,영업/정상,경기도 성남시 수정구 태평동 3486-1번지 지층,212041.32313148,437881.231575486,한식
1706765,셋거리 잔치국수,영업/정상,경기도 성남시 수정구 태평동 7339-8번지 1층,212634.476564429,438097.062390711,한식
1706796,이삭토스트,영업/정상,경기도 성남시 수정구 태평동 5113-9번지 1층 109호,211178.584765467,438529.407295378,패스트푸드
1707755,교촌 치킨,영업/정상,경기도 성남시 수정구 태평동 6147-2 1층 일부(103호),211244.110882584,437769.597001038,호프/통닭
1708131,왕십리 곱창,영업/정상,경기도 성남시 수정구 태평동 5566번지 1층,211394.84295167,438083.9447728,한식
1708396,화리화리,영업/정상,경기도 성남시 수정구 태평동 5183 1층,211196.195205398,438316.636573209,한식
1708758,여수동 원 갈매기살,영업/정상,경기도 성남시 수정구 태평동 3482-2 1층,211963.550583805,437869.878022088,호프/통닭
1708946,홍굴이왕짬뽕by열라왕짜장,영업/정상,경기도 성남시 수정구 태평동 6974-1번지 2층,211200.426444332,437531.314703486,중국식
1708959,폼프리츠가천대점,영업/정상,경기도 성남시 수정구 태평동 5113-3번지 102호,211208.711472606,438459.415395102,패스트푸드
1708966,일능이,영업/정상,경기도 성남시 수정구 태평동 3545 2층,211889.810016231,437976.35315989,한식
1709005,가화추어탕,영업/정상,경기도 성남시 수정구 태평동 3730번지,211566.205202411,437780.025857767,한식
1709020,까치식당,영업/정상,경기도 성남시 수정구 태평동 2487번지 (1층),212262.747205213,438544.688395163,분식
1709120,야미가,영업/정상,경기도 성남시 수정구 태평동 3734번지 1층,211549.325310168,437825.400356984,한식
1709584,대머리칼국수,영업/정상,경기도 성남시 수정구 태평동 6419-2번지,211549.234611979,437707.088019619,한식
1709715,피자5000,영업/정상,경기도 성남시 수정구 태평동 1639번지 1층,212295.548659222,438571.736181837,패스트푸드
1709958,마산아구,영업/정상,경기도 성남시 수정구 태평동 6434,211528.003744907,437703.714039996,한식
1710229,희나식당,영업/정상,경기도 성남시 수정구 태평동 3124번지 1층,211841.007737751,438285.236362145,한식
1710318,영풍치킨호프 수정점,영업/정상,"경기도 성남시 수정구 태평동 3500번지 1층,2층",211940.931379816,437804.408421804,호프/통닭
1710560,카이저호프,영업/정상,경기도 성남시 수정구 태평동 6940번지 1층,211077.89524543,437591.813307031,호프/통닭
1710744,제이더블유엘(JWL)푸드,영업/정상,경기도 성남시 수정구 태평동 3647 1층,211808.69088463,437798.404512979,패스트푸드
1710862,페리카나,영업/정상,경기도 성남시 수정구 태평동 3307-7번지 1층,212155.736713441,438337.229096208,통닭(치킨)
1711071,오늘통닭,영업/정상,경기도 성남시 수정구 태평동 4024 1층,211665.298633121,438188.475026271,호프/통닭
1711201,꼬꼬닷컴,영업/정상,경기도 성남시 수정구 태평동 3592번지 1층,211842.330608332,437853.578867647,호프/통닭
1711220,장스(장's) 춘천닭갈비,영업/정상,경기도 성남시 수정구 태평동 3455번지 1층,212022.88860809,437922.21300665,식육(숯불구이)
1711307,명성왕족발,영업/정상,경기도 성남시 수정구 태평동 3705-39번지 1층,211619.098542361,437767.186956386,기타
1711562,고기좋아,영업/정상,경기도 성남시 수정구 태평동 5116번지,211183.447119851,438370.710324353,식육(숯불구이)
1711642,싱싱수산,영업/정상,경기도 성남시 수정구 태평동 3526 1층,211867.563752279,437863.989163871,횟집
1711710,성우밥상,영업/정상,경기도 성남시 수정구 태평동 7313-10 1층,212299.984028132,438203.350377529,한식
1711786,꽃술포차,영업/정상,경기도 성남시 수정구 태평동 5612-1 1층 일부,211477.578261513,437909.928995401,정종/대포집/소주방
1712055,도미노피자 성남태평점,영업/정상,경기도 성남시 수정구 태평동 6113번지 1층,211202.995313768,437952.067326245,한식
1712248,휘앙새,영업/정상,경기도 성남시 수정구 태평동 3857-5번지 2층,211776.795880827,438227.096821328,호프/통닭
1712249,원조왕십리곱창구이전문,영업/정상,경기도 성남시 수정구 태평동 5537 1층,211387.99895067,438081.412243907,호프/통닭
1712338,이조설렁탕 함흥냉면,영업/정상,경기도 성남시 수정구 태평동 6465-2번지,211415.183561733,437639.113670528,한식
1712403,트로트전,영업/정상,경기도 성남시 수정구 태평동 3512 1(일부)층,211887.678881574,437818.478428831,한식
1712753,남도탕찜,영업/정상,경기도 성남시 수정구 태평동 3691-3번지 1층,211711.57623356,437760.528472471,한식
1712878,조개맛 본 돼지,영업/정상,경기도 성남시 수정구 태평동 6428번지 1층,211537.806509729,437664.393939429,경양식
1712935,자연의 맛,영업/정상,경기도 성남시 수정구 태평동 5600번지 1층,211405.054337873,438112.418821391,한식
1713091,춘양 숯불고기,영업/정상,경기도 성남시 수정구 태평동 6943번지 1층,211077.793022762,437566.72292973,한식
1713174,한솥도시락가천대점,영업/정상,경기도 성남시 수정구 태평동 5113-3 외1필지SM해그린101호,211208.711472606,438459.415395102,김밥(도시락)
1713254,총각호프,영업/정상,경기도 성남시 수정구 태평동 5946 2층(일부),211270.911267968,438012.346351397,호프/통닭
1713369,불닭발마니아,영업/정상,경기도 성남시 수정구 태평동 7330 1층 101호,212520.171164828,438140.465838042,호프/통닭
1713495,해장국고갯길,영업/정상,경기도 성남시 수정구 태평동 2885-2 1층,212070.462323942,438338.486976896,한식
1713574,경성,영업/정상,경기도 성남시 수정구 태평동 2545 지하1층,212271.28276999,438409.517457659,전통찻집
1713575,가마치통닭 태평점,영업/정상,경기도 성남시 수정구 태평동 6827 1층,211176.237846528,437710.585387561,호프/통닭
1713578,스푼더마켓 성남태평점,영업/정상,경기도 성남시 수정구 태평동 7288-17번지 3층,212360.268233659,437968.843749351,한식
1713596,카페듀블레스,영업/정상,경기도 성남시 수정구 태평동 5640 1층,211406.0628215,438063.140864457,분식
1713712,태평횟집,영업/정상,경기도 성남시 수정구 태평동 6985 1층,211117.055522984,437515.939829823,기타
1713770,의정부집부대찌개,영업/정상,경기도 성남시 수정구 태평동 6980번지,211134.500455385,437516.203412504,호프/통닭
1714101,찌개 애(愛) 민족,영업/정상,경기도 성남시 수정구 태평동 1935 1층,212448.282548125,438629.012197913,김밥(도시락)
1714167,할매순대국,영업/정상,경기도 성남시 수정구 태평동 3765 1층일부호,211857.253988861,438061.350282535,식육(숯불구이)
1714237,태희네 착한 정육식당,영업/정상,경기도 성남시 수정구 태평동 3690번지 1층,211674.761922616,437754.985636155,식육(숯불구이)
1714383,마쇼네,영업/정상,경기도 성남시 수정구 태평동 2885-1번지 지1층,212064.242303241,438336.103544804,호프/통닭
1714413,청춘호프,영업/정상,경기도 성남시 수정구 태평동 3396 1층,212052.301166468,437929.530110802,호프/통닭
1714533,박가네명가순두부,영업/정상,경기도 성남시 수정구 태평동 3422 1층,212108.2295076,437923.891200388,한식
1714719,명품파,영업/정상,경기도 성남시 수정구 태평동 3399번지 1층,212081.18091988,437940.070875675,한식
1714848,똥꼬닭,영업/정상,"경기도 성남시 수정구 태평동 2765-1 지하1,1층",212117.231563141,438355.700809171,호프/통닭
1714920,광천식당,영업/정상,경기도 성남시 수정구 태평동 3068번지 1층,211883.975771233,438355.550997001,한식
1714928,초당마을,영업/정상,경기도 성남시 수정구 태평동 3486-2 1층,212032.066862644,437877.703577981,한식
1715120,우리끼리,영업/정상,경기도 성남시 수정구 태평동 7288-7번지 1층,212269.317841593,437932.919416005,호프/통닭
1715461,산적꼬치랜드,영업/정상,경기도 성남시 수정구 태평동 2544번지 1층,212281.01767196,438412.123092469,정종/대포집/소주방
1715495,와요와요,영업/정상,경기도 성남시 수정구 태평동 6110번지 1,211206.36205736,437988.02760512,호프/통닭
1715577,황소갈비,영업/정상,경기도 성남시 수정구 태평동 5218 1층,211207.778260406,438014.352898159,한식
1715754,태평회포차,영업/정상,경기도 성남시 수정구 태평동 6111 1층 일부,211197.266052346,437976.717766709,일식
1715920,소기행,영업/정상,경기도 성남시 수정구 태평동 7338 2층,212536.315833934,438034.544940658,정종/대포집/소주방
1716513,홍대칼국수와 족발,영업/정상,경기도 성남시 수정구 태평동 6923번지 외 1필지,211121.69990202,437667.972207917,한식
1716690,마장동고기집,영업/정상,경기도 성남시 수정구 태평동 6410 1층 일부,211505.936685071,437833.687311031,한식
1716742,성남바다,영업/정상,경기도 성남시 수정구 태평동 3428 (1층),212088.699400066,437916.533344469,횟집
1717132,짜이티앙타이,영업/정상,경기도 성남시 수정구 태평동 5113-7 지1층 B101호,211180.848649639,438479.377952056,"외국음식전문점(인도,태국등)"
1717170,붐비어,영업/정상,경기도 성남시 수정구 태평동 2230번지 1층,212417.519863074,438566.133344624,호프/통닭
1717321,병천대성순대국,영업/정상,경기도 성남시 수정구 태평동 3763번지 1층,211871.012426874,438033.324446902,한식
1717379,원조태평동곱창,영업/정상,경기도 성남시 수정구 태평동 5477,211353.748805652,438068.638931614,한식
1717429,세라비,영업/정상,경기도 성남시 수정구 태평동 6832-1번지 2층,211185.314368454,437636.852808828,호프/통닭
1717452,전통칼국수,영업/정상,경기도 성남시 수정구 태평동 3698-1번지 1층,211656.361515868,437933.904796825,정종/대포집/소주방
1717473,보드람치킨(태평역점),영업/정상,경기도 성남시 수정구 태평동 3396번지 1층101호,212052.301166468,437929.530110802,호프/통닭
1717502,스시마루,영업/정상,경기도 성남시 수정구 태평동 3471-1번지 (1층),211921.072168794,438005.229863362,일식
1717783,내가 통골뱅이다,영업/정상,경기도 성남시 수정구 태평동 3543,211899.484204355,437961.320459077,호프/통닭
1717846,저그앤비어,영업/정상,"경기도 성남시 수정구 태평동 7251번지 1층,2층",211008.563992932,437510.905752498,호프/통닭
1717908,산내맛집,영업/정상,경기도 성남시 수정구 태평동 3553번지 1층,211855.350117408,438010.387830047,한식
1717932,순옥이순대국,영업/정상,경기도 성남시 수정구 태평동 3396 1층,212052.301166468,437929.530110802,한식
1718171,성룡,영업/정상,경기도 성남시 수정구 태평동 3638번지 1층,211801.540059364,437810.638545982,중국식
1718174,장충동왕족발보쌈,영업/정상,경기도 성남시 수정구 태평동 1680번지 1층,212291.789451296,438637.738337464,한식
1718189,한국피자헛 성남태평역점,영업/정상,경기도 성남시 수정구 태평동 6973번지 연안빌딩 1층 102호 일부,211196.645811551,437560.924732467,패스트푸드
1718272,수라냉면,영업/정상,경기도 성남시 수정구 태평동 3526번지 1층,211867.563752279,437863.989163871,한식
1718273,은행나무집,영업/정상,경기도 성남시 수정구 태평동 3590번지 1층,211830.784747934,437884.934849105,한식
1718507,옛날 포장마차,영업/정상,경기도 성남시 수정구 태평동 2991-2 통보아파트 상가동 1층 104호,211953.215503195,438310.218753224,정종/대포집/소주방
1718652,콩나물과북어대가리,영업/정상,경기도 성남시 수정구 태평동 6434번지 1층,211528.003744907,437703.714039996,한식
1718653,선착장,영업/정상,경기도 성남시 수정구 태평동 3402-1번지 1층,212139.804257713,437961.835113059,한식
1718654,쭈꾸미쭈사장,영업/정상,경기도 성남시 수정구 태평동 3478번지,211942.802966193,437917.896312052,한식
1719021,그집김밥,영업/정상,경기도 성남시 수정구 태평동 5113-7번지 일성오퍼스원 101호,211180.848649639,438479.377952056,분식
1719088,삼겹본능흥부찜닭성남태평점,영업/정상,경기도 성남시 수정구 태평동 3800 1층 일부,211789.166920957,438251.71639842,한식
1719106,맛집,영업/정상,경기도 성남시 수정구 태평동 4130-4번지 (1층),211572.607188347,438151.339422077,한식
1719150,맛술,영업/정상,경기도 성남시 수정구 태평동 6987 지하1층,211081.703439351,437520.404104337,호프/통닭
1719237,둥근달 전집,영업/정상,경기도 성남시 수정구 태평동 3517번지 1(일부)층,211897.223044182,437844.450318528,한식
1719243,화개장터,영업/정상,경기도 성남시 수정구 태평동 3175 지하1층,211838.513839538,438221.930030324,호프/통닭
1719319,죽이야기 태평역점,영업/정상,경기도 성남시 수정구 태평동 6455번지 동인트루빌2 105호,211374.913652494,437597.948795775,한식
1719451,처갓집 양념치킨 태평점,영업/정상,경기도 성남시 수정구 태평동 2359번지 1층,212352.256496501,438519.56727032,호프/통닭
1719537,식회사 풍경돌판구이,영업/정상,경기도 성남시 수정구 태평동 7272-4번지 1층,210842.661270174,437575.471939955,한식
1719616,할매순대국,영업/정상,경기도 성남시 수정구 태평동 7339-5번지 1층,212600.34584775,438062.561303239,한식
1719915,삼파전포차,영업/정상,경기도 성남시 수정구 태평동 5113-9번지 지하1층 103호,211178.584765467,438529.407295378,정종/대포집/소주방
1719924,날마다좋은날,영업/정상,경기도 성남시 수정구 태평동 3491-1번지 1층 일부,211980.567904124,437836.466074929,호프/통닭
1719925,섬마을지짐이포차,영업/정상,경기도 성남시 수정구 태평동 3455번지 1층 일부,212022.88860809,437922.21300665,호프/통닭
1719973,수정이네,영업/정상,경기도 성남시 수정구 태평동 3307-75번지 지하1층 일부,212073.2690909,438306.735208086,한식
1720050,전통맛집할매순대국,영업/정상,경기도 성남시 수정구 태평동 5217 지층,211195.93141489,438014.036704806,한식
1720103,청운 중화요리,영업/정상,경기도 성남시 수정구 태평동 6821-1 1층,211131.139757746,437694.763125428,분식
1720141,내가 찜한 닭,영업/정상,"경기도 성남시 수정구 태평동 5113-9번지 경원플라자 지층404,405,406호",211178.584765467,438529.407295378,호프/통닭
1720595,강나루유황오리,영업/정상,경기도 성남시 수정구 태평동 3480번지 1층,211964.806762581,437901.054023019,한식
1720679,감미옥(태평점),영업/정상,경기도 성남시 수정구 태평동 3545 1층,211889.810016231,437976.35315989,탕류(보신용)
1720986,더 별난 쭈꾸미,영업/정상,경기도 성남시 수정구 태평동 3536-1번지 1층,211912.863491085,437918.17566344,한식
1720999,비어카페(펀비어킹),영업/정상,경기도 성남시 수정구 태평동 3795 1층,211811.381725861,438185.277368761,한식
1721061,네네치킨(태평점),영업/정상,경기도 성남시 수정구 태평동 809번지 1층,211838.903570584,438403.008410735,통닭(치킨)
1721167,홍 싸롱,영업/정상,경기도 성남시 수정구 태평동 7340-6번지 1층,212648.188080858,438105.823141473,경양식
1721186,명동순대국,영업/정상,"경기도 성남시 수정구 태평동 7335-8번지 지층, 1층",212360.017053728,438043.846669695,한식
1721334,태평돈가스,영업/정상,경기도 성남시 수정구 태평동 5106번지 1층,211226.224187918,438414.852931874,호프/통닭
1721345,토크쇼,영업/정상,경기도 성남시 수정구 태평동 3546 1층,211885.629222909,437998.815780693,호프/통닭
1721404,바우골,영업/정상,경기도 성남시 수정구 태평동 5110번지 2층 201호,211207.299846504,438411.585572817,식육(숯불구이)
1721447,할매순대국,영업/정상,경기도 성남시 수정구 태평동 7339-5번지 1층,212600.34584775,438062.561303239,호프/통닭
1721448,수미식당,영업/정상,경기도 성남시 수정구 태평동 3730 1층,211566.205202411,437780.025857767,식육(숯불구이)
1721477,남한산성,영업/정상,경기도 성남시 수정구 태평동 3414-1 1층,212143.372749381,437941.341055349,식육(숯불구이)
1721557,햇님 이모네,영업/정상,경기도 성남시 수정구 태평동 6419-1번지 1층,211545.610175294,437716.859280206,한식
1721697,경원국밥가천대점,영업/정상,경기도 성남시 수정구 태평동 5113-9 지하4층 410호,211178.584765467,438529.407295378,한식
1721773,손가네김밥,영업/정상,경기도 성남시 수정구 태평동 3138번지 1층,211839.431826666,438377.942151602,한식
1721775,해프닝,영업/정상,경기도 성남시 수정구 태평동 3307-71번지 1층,212117.204807425,438323.040829029,한식
1721791,가천한마당,영업/정상,경기도 성남시 수정구 태평동 5113-9 경원프라자 207호,211178.584765467,438529.407295378,경양식
1721800,우리족발,영업/정상,경기도 성남시 수정구 태평동 3404-2 1층,212150.552732965,437965.817156619,한식
