번호,사업장명,영업상태명,소재지전체주소,좌표정보(x),좌표정보(y),위생업태명
1994030,토담골,영업/정상,강원도 강릉시 옥천동 369-3번지,367738.888878433,474874.453719348,한식
1994031,동남회집,영업/정상,강원도 속초시 중앙동 471-4,339217.40641696,523592.327071737,횟집
1994032,만성호,영업/정상,강원도 속초시 대포동 178-75번지 7호,340947.748963039,519046.875987932,횟집
1994033,별별곱창,영업/정상,강원도 철원군 동송읍 이평리 679-24 외 679-25,219048.14122234,522969.256751403,일식
1994034,만천골,영업/정상,강원도 속초시 교동 767-3번지,337946.103510377,523005.537061834,한식
1994035,보드람치킨,영업/정상,강원도 홍천군 홍천읍 연봉리 473,277207.127687905,464560.189495501,호프/통닭
1994036,천진오길,영업/정상,강원도 고성군 토성면 천진리 50-1,336391.586139146,529663.748172279,분식
1994037,한끼밥상,영업/정상,강원도 고성군 토성면 봉포리 265번지,336760.590904231,529001.985947209,한식
1994038,더육칠번길,영업/정상,강원도 고성군 간성읍 신안리 420번지,328139.950455153,542627.261465259,기타
1994039,스퀘어루트,영업/정상,강원도 고성군 죽왕면 가진리 275,331505.83517085,542418.018079818,기타
1994040,공포의생삼겹살,영업/정상,강원도 동해시 천곡동 869 2층,387013.531976392,448690.240075253,기타
1994041,호프매니아,영업/정상,강원도 동해시 구미동 582번지,388140.629561353,444074.601270134,기타
1994042,스타트,영업/정상,강원도 동해시 천곡동 1044-3번지,386241.986353017,448469.216201232,호프/통닭
1994043,북해도,영업/정상,강원도 동해시 천곡동 801-6 2층,386515.554397671,448994.730259458,기타
1994044,킹콩식당,영업/정상,강원도 정선군 고한읍 고한리 96-28 22통,364378.853468365,412746.455009071,호프/통닭
1994045,떡참 철원동송점,영업/정상,강원도 철원군 동송읍 이평리 840-1,218908.415832973,522665.961569698,경양식
1994046,네네치킨와수점,영업/정상,강원도 철원군 서면 와수리 1206-18번지 1층,238306.337481166,526337.738865205,통닭(치킨)
1994047,술섬,영업/정상,강원도 철원군 동송읍 이평리 680-51,219065.620259358,522847.444356068,호프/통닭
1994048,만나포차,영업/정상,강원도 고성군 거진읍 거진리 291-11,326818.949877615,550122.29352349,정종/대포집/소주방
1994049,대림식당,영업/정상,강원도 삼척시 남양동 342-11,391919.645124804,439714.22054779,한식
1994050,구어조은닭,영업/정상,강원도 삼척시 도계읍 도계리 367-6 외1필지,381444.753799937,417022.518054146,통닭(치킨)
1994051,황토정가든,영업/정상,강원도 삼척시 신기면 서하리 57,383162.568338758,429531.997056994,한식
1994052,독도횟집,영업/정상,강원도 삼척시 근덕면 덕산리 107-59,398477.057083523,433841.267721339,횟집
1994053,삼일회관,영업/정상,강원도 삼척시 남양동 55-75 7통1반,391628.627331043,439884.958795186,한식
1994054,독도쭈꾸미,영업/정상,강원도 평창군 봉평면 창동리 382-4,321535.753243817,458029.234006067,한식
1994055,클럽라운지(Club lounge),영업/정상,강원도 평창군 대관령면 용산리 225-3,347270.83245387,463064.026973398,한식
1994056,우미관숯불구이막국수,영업/정상,강원도 평창군 봉평면 창동리 398,321504.519183268,457888.980112265,한식
1994057,세수작(SESUJAK),영업/정상,강원도 평창군 봉평면 무이리 694-13,316667.326854496,454748.025027189,까페
1994058,횡계칼국수,영업/정상,강원도 평창군 대관령면 횡계리 325-49번지,350699.409153862,464752.932105726,분식
1994059,홍콩할매불닭발,영업/정상,강원도 평창군 봉평면 무이리 777,316589.293428335,454914.909763335,한식
1994060,풍미돈가,영업/정상,강원도 동해시 효가동 182-1 바호,386639.236239776,445654.347896378,식육(숯불구이)
1994061,영진횟집,영업/정상,강원도 강릉시 연곡면 영진리 74-1,362488.270813702,486645.657653408,횟집
1994062,종수반점,영업/정상,강원도 강릉시 교동 907-8,366672.561282356,474650.539373204,중국식
1994063,짜글이네집,영업/정상,강원도 정선군 고한읍 고한리 274-27번지,363474.808477757,413505.658596513,한식
1994064,또래오래&멕시칸치킨,영업/정상,강원도 동해시 천곡동 791번지 한양1차아파트 상가동 101호,386201.98822536,449163.333240076,통닭(치킨)
1994065,먹깨비,영업/정상,강원도 철원군 동송읍 이평리 683-21번지,219122.700623728,522726.763870853,한식
1994066,삼백조,영업/정상,강원도 고성군 거진읍 대대리 6-10번지,326864.212743719,543463.790406268,한식
1994067,희야네밥집,영업/정상,강원도 태백시 황지동 38-393,376828.144830112,409971.470245341,한식
1994068,오색식당,영업/정상,강원도 강릉시 옥천동 223 동부시장1층 102호,367443.601105971,474756.310270998,한식
1994069,거진염소탕,영업/정상,강원도 고성군 거진읍 대대리 17-2,327890.398381033,544899.490497442,한식
1994070,아미가,영업/정상,강원도 고성군 거진읍 거진리 287-79번지,326932.568731936,550229.233684742,한식
1994071,박인태커피,영업/정상,강원도 고성군 거진읍 거진리 22-58번지,327348.193301906,550538.43557468,기타
1994072,시골두마리통닭&마늘통닭,영업/정상,강원도 고성군 토성면 교암리 31-4,335193.465923144,533080.102430267,호프/통닭
1994073,장수생선구이 맛집,영업/정상,강원도 고성군 토성면 봉포리 171-5,337041.146964099,528759.507406516,한식
1994074,금강산분식,영업/정상,강원도 고성군 현내면 명호리 88-1번지 통일전망대,319690.13481683,565477.982198568,분식
1994075,교동면옥,영업/정상,강원도 삼척시 정상동 459-6,392678.680345879,440370.255610809,식육(숯불구이)
1994076,막걸리집,영업/정상,강원도 삼척시 성내동 132-11번지 2통5반,391329.476947651,440369.981074807,한식
1994077,성원닭갈비,영업/정상,강원도 삼척시 정상동 460-6번지,392675.399363489,440281.333919619,탕류(보신용)
1994078,네네치킨 교동점,영업/정상,강원도 삼척시 정상동 452-6 23통5반,392515.873207182,440056.752899504,통닭(치킨)
1994079,얼큰이당저점,영업/정상,강원도 삼척시 당저동 141-13 (1층),,,통닭(치킨)
1994080,도계항아리묵은지,영업/정상,강원도 삼척시 도계읍 도계리 362-4,381366.19004007,417089.709489807,식육(숯불구이)
1994081,대봉식당,영업/정상,강원도 평창군 대관령면 수하리 142-46,349841.213001074,462837.697119314,한식
1994082,밥&술,영업/정상,강원도 평창군 대화면 대화리 1001-175번지,328592.617244098,445234.824124272,한식
1994083,풀향기,영업/정상,강원도 평창군 대관령면 수하리 7-8번지,352154.847040347,458842.264301822,한식
1994084,평창고깃집,영업/정상,강원도 평창군 진부면 하진부리 206-8,337507.385205929,460653.790674129,한식
1994085,단식당,영업/정상,강원도 평창군 진부면 하진부리 128-10번지,337320.049046686,460339.12824216,한식
1994086,먹자먹자,영업/정상,강원도 평창군 진부면 하진부리 206-24,337532.683911155,460652.962549263,한식
1994087,카페15,영업/정상,강원도 평창군 대관령면 횡계리 산 329-1번지 외1필지,350598.69470888,464820.855318655,패스트푸드
1994088,옛날짜장(명륜점),영업/정상,강원도 원주시 명륜동 520번지,283699.741038003,426027.422193914,김밥(도시락)
1994089,오래오래,영업/정상,강원도 삼척시 남양동 327-24번지,391687.866039649,440014.512100918,한식
1994090,효린곰치국,영업/정상,강원도 삼척시 근덕면 교가리 638-39,,,분식
1994091,곱창고,영업/정상,강원도 삼척시 당저동 132-4번지,391375.810201005,440368.278782985,한식
1994092,아리가또맘마삼척점,영업/정상,강원도 삼척시 남양동 17-23번지,391396.328475606,440119.686268622,호프/통닭
1994093,상동집,영업/정상,강원도 태백시 황지동 38-138,376980.199179777,409814.166730116,한식
1994094,힐링비치,영업/정상,강원도 강릉시 강문동 177번지,368875.698907018,478687.249928605,호프/통닭
1994095,임계분식,영업/정상,강원도 동해시 발한동 297-15,386213.807127626,451869.770013349,분식
1994096,삼거리숯불왕갈비,영업/정상,강원도 정선군 사북읍 사북리 366-94,361071.705533169,415411.540498672,한식
1994097,춘천닭갈비,영업/정상,강원도 정선군 정선읍 봉양리 247-3번지,346905.669482772,432219.854201148,기타
1994098,킹콩하우스,영업/정상,강원도 철원군 갈말읍 문혜리 693-6,228516.645056035,519594.427247551,호프/통닭
1994099,오늘,영업/정상,강원도 태백시 황지동 17-8,376824.151501987,409984.49798387,경양식
1994100,카페테라스,영업/정상,강원도 강릉시 강문동 304-5 외1필지,368523.141247285,479119.668252193,기타
1994101,식껍 태백점,영업/정상,강원도 태백시 황지동 402-18,375866.13540662,408223.872963207,식육(숯불구이)
1994102,박가네,영업/정상,강원도 철원군 동송읍 이평리 667번지,219424.548735566,522919.670349296,한식
1994103,오성산,영업/정상,강원도 철원군 김화읍 생창리 85-12번지,239379.122949961,530909.257029116,한식
1994104,난장,영업/정상,"강원도 삼척시 당저동 141-2, 46번지 7통3반",391397.946556509,440340.381727484,식육(숯불구이)
1994105,술단지,영업/정상,강원도 삼척시 도계읍 도계리 363-2,381366.005755788,417052.665490503,한식
1994106,미로다육,영업/정상,강원도 삼척시 미로면 무사리 145-2,388064.586900097,438217.393276831,식육(숯불구이)
1994107,영진이네,영업/정상,강원도 평창군 대화면 945-1,328818.719009133,444586.442032967,한식
1994108,초록봉,영업/정상,강원도 동해시 부곡동 85-6,385952.981183241,450375.010779209,한식
1994109,연곡식당,영업/정상,강원도 강릉시 연곡면 방내리 46-25번지,361595.089244343,485696.879459041,한식
1994110,나폴리,영업/정상,강원도 정선군 정선읍 봉양리 324-28번지,347247.502874177,432238.81366156,기타
1994111,뽕나무갈비촌,영업/정상,강원도 정선군 정선읍 봉양리 48-33번지,347894.985082294,432590.919319543,한식
1994112,창영숯불갈비,영업/정상,강원도 동해시 천곡동 1040-15번지,386558.554587329,448429.471114493,식육(숯불구이)
1994113,족발슈퍼 동해1호점,영업/정상,"강원도 동해시 쇄운동 1-9 라동 403,407호",386469.416715523,444789.753923751,기타
1994114,흑돼지삼백식당천곡점,영업/정상,강원도 동해시 천곡동 961-1 1층,387197.3198861,448340.446367078,한식
1994115,치킨파티,영업/정상,강원도 동해시 발한동 580-23번지,385645.947327051,450953.329280795,통닭(치킨)
1994116,광천식당,영업/정상,강원도 동해시 송정동 747,388085.843065994,445791.808997774,한식
1994117,오봉식당,영업/정상,강원도 속초시 장사동 628번지,339073.100042886,525691.635324333,한식
1994118,중앙맥시칸양념통닭,영업/정상,강원도 속초시 중앙동 501-9,338947.654937767,523870.71306045,한식
1994119,배터지는돈까스,영업/정상,강원도 철원군 동송읍 이평리 705-34번지 (1층),219148.169005359,522548.363447261,한식
1994120,은행나무집,영업/정상,강원도 삼척시 교동 96 외 1필지,392535.63067397,441803.694729386,식육(숯불구이)
1994121,신우리집식당,영업/정상,강원도 삼척시 남양동 341번지,391901.935668829,439774.228416779,한식
1994122,삼고정문,영업/정상,강원도 삼척시 우지동 19번지,390726.264253351,442158.510302327,한식
1994123,뿜빠이,영업/정상,강원도 삼척시 정상동 457-3번지 101호,392630.504135831,440578.278717329,정종/대포집/소주방
1994125,시음판매장,영업/정상,강원도 삼척시 도계읍 신리 212-4번지,389142.900502447,411196.187283138,기타
1994126,항구식당,영업/정상,강원도 삼척시 정하동 16번지,393669.278547715,440368.99493728,횟집
1994127,전사랑,영업/정상,강원도 삼척시 교동 739-7,392666.063795485,440693.558275766,한식
1994128,명가해물,영업/정상,강원도 삼척시 당저동 62-6 외 1필지,,,한식
1994129,본치킨,영업/정상,강원도 정선군 정선읍 북실리 745-1번지,346330.76074724,432126.2213427,통닭(치킨)
1994130,산수촌,영업/정상,강원도 정선군 임계면 송계리 299-1 4통,364706.884765658,445423.609193676,한식
1994131,한치식당,영업/정상,강원도 정선군 정선읍 봉양리 50-12번지,348008.263209735,432519.707954007,기타
1994132,맥코리아,영업/정상,강원도 속초시 교동 737-7 아남프라자 지하동 116호,338132.520338395,522766.508207672,통닭(치킨)
1994133,도봉산갈비정선점,영업/정상,강원도 정선군 정선읍 147-12번지,347231.147670354,431984.817371873,한식
1994134,사계절,영업/정상,강원도 정선군 여량면 여량리 119-1,352489.40906837,442517.011292587,한식
1994135,옥산장 돌과 이야기,영업/정상,강원도 정선군 여량면 여량리 149-47번지,352663.121138522,442617.529847981,한식
1994136,장수식당,영업/정상,강원도 동해시 발한동 12-24 외 1필지,386307.138259094,451893.093424783,한식
1994137,까로치아,영업/정상,강원도 철원군 동송읍 이평리 667번지,219424.548735566,522919.670349296,기타
1994139,사람의 향기,영업/정상,강원도 속초시 청학동 638-5 지하1층,338530.748743729,523464.331901374,기타
1994140,풀미당국수,영업/정상,강원도 태백시 황지동 29-38번지,377008.126876027,409622.088467417,분식
1994141,청다래쌈밥,영업/정상,강원도 삼척시 남양동 8-13 9통5반,391966.475012628,440254.592881258,한식
1994142,베리온리조트DE,영업/정상,강원도 평창군 봉평면 평촌리 550-1번지,321933.091035672,456364.671433837,까페
1994143,대관령클라쓰,영업/정상,강원도 평창군 대관령면 횡계리 314-10 외 3필지,350767.939375534,464576.306919572,정종/대포집/소주방
1994144,향촌,영업/정상,강원도 평창군 봉평면 무이리 1107-2번지,315839.047965371,454731.79158664,한식
1994145,장평막국수,영업/정상,강원도 평창군 용평면 장평리 348-3번지,324829.560185642,454614.48969476,한식
1994146,유진먹거리식당,영업/정상,강원도 태백시 황지동 38-347,376955.771934557,409900.205359627,한식
1994147,향미식당,영업/정상,강원도 강릉시 왕산면 도마리 346-1,362138.143045145,464875.985642092,한식
1994148,땅땅치킨효가점,영업/정상,강원도 동해시 동회동 66-4번지 동보상가 다동 3호,386471.466984915,445005.947147876,호프/통닭
1994149,대풍삼계탕,영업/정상,강원도 태백시 황지동 253-150번지,376676.416450448,409820.322118957,기타
1994150,번개막창구이,영업/정상,강원도 고성군 거진읍 거진리 307-1번지,326915.00617776,550333.975466755,식육(숯불구이)
1994151,시골장터,영업/정상,강원도 홍천군 서면 팔봉리 1290-2 대명비발디파크,260030.280736472,460691.714032464,한식
1994152,텔레파시,영업/정상,강원도 동해시 발한동 16-14번지,386256.16707065,451823.039737168,분식
1994153,가마솥용순대,영업/정상,강원도 동해시 천곡동 813-12,387001.795873783,449139.416520614,한식
1994154,때때로삼화점,영업/정상,강원도 동해시 이로동 1282-58번지,382805.524408421,444735.003978763,호프/통닭
1994155,닭갈비천국,영업/정상,"강원도 동해시 천곡동 1076번지 , 현대코아빌딩 206호",386714.603074597,448877.779980518,한식
1994156,알리앙스,영업/정상,강원도 동해시 천곡동 845 대륜빌딩 802호,386910.615529845,448836.210353142,기타
1994157,경포동해횟집,영업/정상,강원도 강릉시 강문동 3-5,,,횟집
1994158,통일식당,영업/정상,강원도 강릉시 성남동 113-7,367031.373649068,473768.205495044,한식
1994159,효주원,영업/정상,강원도 강릉시 교동 162-115,366804.814862019,474587.895838228,중국식
1994160,신아우라지식당,영업/정상,강원도 강릉시 성남동 53-10,367291.247777582,474040.699878271,한식
1994161,풍성한횟집,영업/정상,강원도 삼척시 교동 413-22 바다이야기,392028.074138328,442614.656355983,횟집
1994162,신불타는쭈꾸미,영업/정상,강원도 삼척시 남양동 326-6,391678.579754612,440157.711517787,한식
1994163,약천불고기,영업/정상,강원도 삼척시 읍상동 1-4번지,391336.717793365,439780.54653712,한식
1994164,대왕족발,영업/정상,강원도 삼척시 도계읍 도계리 378-2,381413.095178961,416995.624592811,기타
1994165,덕성농장닭집,영업/정상,강원도 삼척시 읍중동 4-7,,,통닭(치킨)
1994166,부오나피자삼척점,영업/정상,강원도 삼척시 남양동 17-3번지 8통1반,391412.466495809,440201.48591766,경양식
1994167,솔밭가든식당,영업/정상,강원도 삼척시 도계읍 마교리 256,381524.93376225,417608.104848445,한식
1994168,신전떡볶이삼척점,영업/정상,강원도 삼척시 교동 744-1번지,392416.364809451,440756.219950928,패스트푸드
1994169,신흥실비식당,영업/정상,강원도 태백시 철암동 403-123 쇠바우골 탄광문화장터,381038.575017678,403523.727184055,한식
1994170,김밥천국,영업/정상,강원도 평창군 평창읍 148-8번지,323527.430425777,430418.520903696,분식
1994171,엘프레스토랑,영업/정상,강원도 평창군 봉평면 무이리 864-4번지,316435.140356152,456857.647077036,경양식
1994172,이박사돈가스,영업/정상,강원도 평창군 평창읍 하리 154-1번지,323642.654577444,430408.037165598,경양식
1994173,뽕뜨락피자 봉평점,영업/정상,강원도 평창군 봉평면 무이리 838-102번지,316556.414994501,455623.89191557,한식
1994174,평창한우마을본점 낙원식당,영업/정상,강원도 평창군 대화면 1158-3번지,328441.942073962,445263.320664517,한식
1994175,명진왕갈비탕,영업/정상,강원도 평창군 진부면 하진부리 100-63번지 외 1필지,337615.921876916,460711.154028061,한식
1994176,만게츠,영업/정상,강원도 태백시 황지동 400-51,375738.6968394,408311.857959026,정종/대포집/소주방
1994177,통큰폭포산장,영업/정상,강원도 철원군 근남면 잠곡리 222,241887.226307429,521438.548513181,한식
1994178,신촌옥,영업/정상,강원도 속초시 교동 882-2번지,337647.40044194,522716.348443889,한식
1994179,감성삼겹,영업/정상,강원도 태백시 황지동 440-3번지,375555.096451318,408387.776525422,기타
1994180,장평메밀막국수,영업/정상,강원도 평창군 용평면 장평리 342-5번지,324887.424228821,454689.512161647,한식
1994181,산장식당,영업/정상,강원도 평창군 용평면 164-3번지,329445.580294854,466323.468763303,한식
1994182,더덕향,영업/정상,강원도 평창군 봉평면 508-2,320816.408943285,457413.103757682,한식
1994183,어랑쌈,영업/정상,강원도 삼척시 사직동 456-1번지,391810.387071596,439038.966245652,한식
1994184,솟대쉼터,영업/정상,강원도 홍천군 동면 노천리 1016-12번지,290229.908628764,463945.05163197,한식
1994185,푸주옥,영업/정상,강원도 홍천군 홍천읍 진리 92-4,278358.910450973,465741.159972162,한식
1994186,소망닭갈비,영업/정상,강원도 홍천군 홍천읍 진리 64-3번지 중앙연립 106호,278383.261666663,465892.77099958,식육(숯불구이)
1994187,큰집,영업/정상,강원도 삼척시 당저동 144-2 7통5반,,,식육(숯불구이)
1994188,부영막국수,영업/정상,강원도 삼척시 미로면 무사리 154번지,387774.671158246,438367.789220368,분식
1994189,마르첼로,영업/정상,강원도 삼척시 원당동 170번지 원당주공아파트 상가 107호,390496.952096994,439623.440131798,호프/통닭
1994190,숙이네,영업/정상,강원도 정선군 임계면 직원리 523-8,371880.901350138,449696.049920313,한식
1994191,영선이네,영업/정상,강원도 정선군 임계면 직원리 523-8번지,371880.901350138,449696.049920313,한식
1994192,정희네,영업/정상,강원도 정선군 임계면 직원리 523-8번지,371880.901350138,449696.049920313,한식
1994193,아띠,영업/정상,강원도 동해시 천곡동 1086-10번지 1층,386072.26814507,449060.368871511,정종/대포집/소주방
1994194,서진닭갈비,영업/정상,"강원도 삼척시 남양동 17-23,25,26 2층",,,기타
1994195,해촌횟집,영업/정상,강원도 삼척시 원덕읍 임원리 132-1번지,408097.118209436,416783.598524664,횟집
1994196,한마당,영업/정상,강원도 삼척시 남양동 55-55번지 7통5반,391727.551673679,439964.037201891,호프/통닭
1994197,삼정식당,영업/정상,강원도 삼척시 정하동 187-15 6통3반,,,한식
1994198,대구자매횟집,영업/정상,강원도 삼척시 정하동 41-243 해원상가아파트,393947.236798555,440002.648727773,횟집
1994199,미스터푸드,영업/정상,강원도 동해시 효가동 162-49 1층 1호,386471.871194586,445484.665279362,식육(숯불구이)
1994200,진미추어탕,영업/정상,강원도 삼척시 원덕읍 호산리 172,407713.589726887,410490.557451036,한식
1994201,대진한나루식당,영업/정상,강원도 삼척시 근덕면 동막리 38-1 (지하1층),400070.79314985,429557.7413707,기타
1994202,화일원,영업/정상,강원도 태백시 황지동 273-186번지,376255.257321116,410335.37217089,중국식
1994204,숯불마당,영업/정상,강원도 태백시 소도동 17번지,375499.601547707,405682.867469828,한식
1994205,홍초Beer,영업/정상,강원도 태백시 황지동 404-3,375950.024354969,408178.876327442,호프/통닭
1994206,페리카나치킨(노학점),영업/정상,강원도 속초시 교동 774-26번지,338129.626877626,523496.68447309,통닭(치킨)
1994207,대구먹거리,영업/정상,강원도 동해시 발한동 580-19,385667.406086703,450943.67363751,식육(숯불구이)
1994208,왕돈국밥,영업/정상,강원도 삼척시 남양동 55-85번지 외 1필지 104호,391681.883173305,439945.945835555,한식
1994209,장수칼국수,영업/정상,강원도 삼척시 정상동 432-32번지,391991.0842105,439610.258932712,분식
1994210,호산한식,영업/정상,강원도 삼척시 원덕읍 호산리 257-1번지 외2필지,407488.390566901,410737.213043854,분식
1994211,맹가네돌솥추어탕,영업/정상,강원도 삼척시 정하동 108-15 6통3반,393394.653379553,439438.574489769,한식
1994212,와와스,영업/정상,강원도 삼척시 남양동 5-32번지 9통2반,391905.693825769,440411.131827146,경양식
1994213,옹심이네,영업/정상,강원도 정선군 임계면 직원리 523-8번지,371880.901350138,449696.049920313,한식
1994214,옥경이네,영업/정상,강원도 정선군 임계면 직원리 523-8번지,371880.901350138,449696.049920313,한식
1994215,나은이네,영업/정상,강원도 정선군 임계면 직원리 523-8번지,371880.901350138,449696.049920313,한식
1994216,동해집,영업/정상,강원도 정선군 임계면 직원리 523-8번지,371880.901350138,449696.049920313,한식
1994217,김가네,영업/정상,강원도 정선군 임계면 직원리 523-8번지,371880.901350138,449696.049920313,한식
1994218,하이랜드,영업/정상,강원도 정선군 고한읍 고한리 산 1-139,,,한식
1994219,장춘당,영업/정상,강원도 정선군 임계면 직원리 산 7-1번지,371729.164269314,449735.584211454,한식
1994220,딸부잣집,영업/정상,강원도 정선군 임계면 직원리 산 7-1번지,371729.164269314,449735.584211454,한식
1994221,털보산방,영업/정상,강원도 정선군 임계면 직원리 7-1번지,371729.164269314,449735.584211454,한식
1994222,옛날집,영업/정상,강원도 동해시 천곡동 800-16번지,386597.421225341,449003.410009598,한식
1994223,설악산칡냉면,영업/정상,강원도 동해시 천곡동 967-3번지,387262.982596316,448215.002265553,한식
1994224,숟가락젓가락,영업/정상,강원도 동해시 천곡동 91-31,387380.471401294,447868.321559304,식육(숯불구이)
1994225,감나무,영업/정상,강원도 삼척시 교동 656-7,,,한식
1994226,삼겹살돌판구이,영업/정상,강원도 속초시 장사동 635번지,338959.649900283,525787.758202686,분식
1994227,영랑호운채,영업/정상,강원도 속초시 금호동 610-20번지,338085.68041269,524550.698546203,한식
1994228,설악골식당,영업/정상,강원도 속초시 설악동 246-36번지,333706.223301179,519294.052933262,한식
1994229,도야족발보쌈속초점,영업/정상,강원도 속초시 교동 968-11,337892.809554533,522599.771232046,한식
1994230,단천숯불갈비,영업/정상,강원도 삼척시 도계읍 도계리 389-1 1통16반,381361.648689038,416786.432965169,한식
1994231,대관령 마실,영업/정상,강원도 평창군 대관령면 횡계리 217-70번지,351370.086620311,463852.936284058,까페
1994232,또래오래 휘닉스파크점,영업/정상,강원도 평창군 봉평면 면온리 777-8,319022.638643508,452511.30713431,호프/통닭
1994233,오대정육식당,영업/정상,강원도 평창군 진부면 하진부리 100-9,337632.999929794,460712.167793175,식육(숯불구이)
1994234,굽네치킨(진부점),영업/정상,강원도 평창군 진부면 하진부리 135-2번지,337420.215976319,460484.955825309,통닭(치킨)
1994235,뜰안마라탕,영업/정상,강원도 평창군 평창읍 하리 137-76,323339.960348845,430355.206774236,한식
1994236,자양막국수,영업/정상,강원도 평창군 진부면 상진부리 54-23번지,339445.935372481,463251.820915682,한식
1994237,김밥천국,영업/정상,강원도 평창군 대화면 대화리 1001-38번지,328600.91233388,445174.424535063,한식
1994238,실내포차,영업/정상,강원도 삼척시 남양동 55-55 인화상가 108호,391727.551673679,439964.037201891,호프/통닭
1994239,양지가든,영업/정상,강원도 삼척시 신기면 대이리 78번지,380758.056282097,427347.59340519,한식
1994240,비스트로 덴(BISTRO DEN),영업/정상,강원도 삼척시 도계읍 도계리 406-4,381433.71301232,416384.313173543,호프/통닭
1994241,시장횟집식당,영업/정상,강원도 삼척시 남양동 55-113 중앙시장 B-나동 35호,391554.434447351,439972.918024365,분식
1994242,바다나무,영업/정상,강원도 삼척시 원덕읍 갈남리 427-1번지 (2층중 1.2층),406370.988929236,420864.186341345,경양식
1994243,나드리김밥천국삼척교동점,영업/정상,강원도 삼척시 교동 742번지 C프라자,392517.414286382,440686.94821231,한식
1994244,돼지사랑,영업/정상,강원도 속초시 교동 826-6,338017.412254773,522880.182138399,한식
1994245,피자헛 동해본점,영업/정상,강원도 동해시 천곡동 1079-6,386449.04789427,448959.685951557,패스트푸드
1994246,논개파전집,영업/정상,강원도 태백시 황지동 662번지 청솔상가 2층 209호,376026.920538997,408769.773874892,정종/대포집/소주방
1994247,환호횟집식당,영업/정상,강원도 강릉시 안현동 867,367637.770114829,479556.886230551,횟집
1994248,가자실내포장마차,영업/정상,강원도 태백시 장성동 159-9번지,378608.409986749,401829.680265085,정종/대포집/소주방
1994249,야(夜)함서방,영업/정상,강원도 고성군 간성읍 하리 17-14,328203.466228065,542866.611476211,한식
1994250,대진항,영업/정상,강원도 고성군 현내면 대진리 137-11번지,324290.044032998,556019.782258863,한식
1994251,속초댁 회국수,영업/정상,강원도 고성군 토성면 봉포리 291-5,336633.290440436,529146.317725559,까페
1994252,소노하임 레스토랑,영업/정상,강원도 고성군 토성면 청간리 1-42번지,336157.562540857,530735.72342979,까페
1994253,피자마루,영업/정상,강원도 삼척시 남양동 23-9번지 8통2반,391600.321596522,440210.752736766,패스트푸드
1994254,호산정류장분식,영업/정상,강원도 삼척시 원덕읍 호산리 193-6번지,407522.61955054,410329.435589341,분식
1994255,구라네,영업/정상,강원도 삼척시 남양동 100-5,,,탕류(보신용)
1994256,신기파크식당,영업/정상,강원도 삼척시 신기면 대이리 103-1,380603.627328327,427348.143384909,한식
1994257,한성식당,영업/정상,강원도 삼척시 근덕면 교가리 366-19번지 근덕마당골,397148.461890458,433237.263810485,한식
1994258,방실이네,영업/정상,강원도 정선군 임계면 직원리 산 7-1번지,371729.164269314,449735.584211454,한식
1994259,협심식육식당,영업/정상,강원도 태백시 장성동 160-4번지 4통1반,378577.651871832,401934.72734807,한식
1994260,영덕대게횟집,영업/정상,강원도 강릉시 강문동 260-5,368259.857206579,479385.807986835,횟집
1994261,대동튀김전문점,영업/정상,"강원도 동해시 동회동 442 지하1층, 대동아파트상가동 71,72,73호",386177.814049483,444870.370953969,분식
1994262,샤인,영업/정상,강원도 동해시 천곡동 990-7 7층,387659.697116806,448124.561550202,경양식
1994263,진성식당,영업/정상,강원도 동해시 삼화동 858-2 외4필지,378745.633973867,442032.650650417,한식
1994264,코리엔탈깻잎두마리치킨동해점,영업/정상,"강원도 동해시 천곡동 855 , 856번지 101호",386911.220396872,448705.840286081,식육(숯불구이)
1994265,경성한우국밥동해천곡점,영업/정상,강원도 동해시 천곡동 958-5,387383.551837614,448418.416843117,한식
1994266,라고레스토랑,영업/정상,강원도 속초시 교동 1022-23번지,338445.327995566,522570.467235492,경양식
1994267,리얼깽크랩,영업/정상,강원도 속초시 장사동 565,338978.047906889,525961.207833722,횟집
1994268,흥남집,영업/정상,강원도 강릉시 주문진읍 주문리 312-4,360725.017355557,489359.185281347,한식
1994269,한뚝배기돼지국밥,영업/정상,강원도 속초시 청학동 488-3번지,338705.321726419,523706.703506437,한식
1994270,샤브마니아속초점,영업/정상,강원도 속초시 조양동 1022-1번지,339169.760994718,521982.650946543,한식
1994271,훠라라한우사골마라탕,영업/정상,강원도 원주시 흥업면 흥업리 63-7,281620.823325615,422819.458722655,김밥(도시락)
1994272,정원맛집,영업/정상,강원도 삼척시 남양동 42-3번지 외 1필지,391705.161285838,439817.766772351,한식
1994273,만석포차,영업/정상,강원도 원주시 개운동 398-16,284704.238676255,426774.893673034,중국식
1994274,큰집식당,영업/정상,강원도 원주시 태장동 725-3번지,284773.119483166,428860.564040006,한식
1994275,쪼끼쪼끼(남부점),영업/정상,강원도 원주시 명륜동 90-15 위클리맨션 101호,284459.933657535,427153.715339616,한식
1994276,박대감,영업/정상,강원도 원주시 단구동 1623-6번지 1층,284919.688277627,424976.715220015,한식
1994277,빅타임,영업/정상,강원도 원주시 태장동 968번지 외3필지,284472.118124178,430691.69277189,한식
1994278,노랑통닭삼척점,영업/정상,강원도 삼척시 교동 206-1 한성산업,391979.047193614,441049.659405649,기타
